일자,언론사,제목,특성추출(가중치순 상위 50개),URL
20230505,머니투데이,제주국제공항 일부 운항 재개 김포행 출발,"항공편,항공사,대한항공,제주공항,김포행,제주국제공항,수학여행단,김포발,제주,국제공항,체류객들,항공업,체류객,항공업계,6000여,임시편,항공사측,한국공항공사,2만,뉴스1,김포,ke,도착편도,관계자,ke1174편,ke1045편,출발,도착,운항,재개",http://news.moneytoday.co.kr/view/mtview.php?no=2023050513093799144&type=2
20230505,한국일보,'조선시대 럭셔리'를 만나다,"채율,조선,수공예,한국,현대,롯데,서울,인하대,정성혜,윤석열,컬래버레이션,면세점,대한항공,온라인,미술관,리움",https://hankookilbo.com/News/Read/A2023050511590003233
20230505,YTN,"'무더기 결항' 제주공항, 항공기 운항 재개","제주공항,제주,급변풍,여객기,항공기,항공사,항공편들,이용객들,김포,대한항공,항공사들,항공편,이용객,수학여행단,ytn,운항,결항,특보,무더기,재개,강풍,수송,승객,출발,임시,발효,투입,확인,여부,사태,급변",https://www.ytn.co.kr/_ln/0115_202305051226110287
20230505,중앙일보,"""생애 첫 제주 여행인데 "" 1만명 발 묶은 기상이변급 비바람","제주,항공편,제주도,제주공항,비바람,제주시,한라산,서귀포시,빗물,국내선,항공사,이용객,지군,출도착,애월읍,수학여행단,서귀포,대한항공,주의보,강수량,1만,수학여행,부모님",https://www.joongang.co.kr/article/25160351
20230505,KBS,제주공항 이 착륙 조금씩 재개 “오늘도 호우 강풍 예보”,"제주,항공편,여객선,항공사,한라산,제주도,주의보,김포발,민소영,시간date,300mm,제주국제공항,항공편들,국제공항,150mm,중산간,남부중산간,가림막,공사장,북부중산간,풍랑특보,시설물,항공권,승객들,중산,추자도,바닷길,대한항공,사람들,혼잡이,항공사들,강수량,서귀포",https://news.kbs.co.kr/news/view.do?ncd=7668677&amp;ref=DA
20230505,동아일보,"제주 어제 300mm 폭우, 31년만에 최고 어린이날 전국 장대비","제주,제주공항,강수량,300mm,항공기,200mm,전남,대한항공,충남,기상청,어린이날,전라권,국제선,김포공항,국내선,삼각봉,남해안,서귀포,장대비,수도권,최고치",https://www.donga.com/news/Society/article/all/20230505/119150479/1
20230505,국민일보,퇴역 항공기 ‘업사이클링’으로 다시 날다,"항공기,대한항공,네임택,esg,볼마커,항공사,업사이클링,에어버스,재활용,보잉,구명조끼,샌프란시스코,hl7715,에어크래프트,한정판,사무국",https://news.kmib.co.kr/article/view.asp?arcid=0924300415&code=11131100
20230505,세계일보,부산세계박람회 유치전 “블랙핑크 파리행 대한항공기에 래핑”,"항공기,한국,유치전,케이팝,관계자,대통령실,부산세계박람회,인천국제공항,파리행,부산,한국인,창작품,한덕수,대한항공,인천,제3,국제사회,영종도,국무총리,선택지,기자들,대한항공기,블랙핑크,공개행사,엑스포,글로벌,융합,래핑,예술,유치,진보,정비",http://www.segye.com/content/html/2023/05/04/20230504514029.html
20230505,서울신문,[르포]이틀째 결항 제주 수학여행단 “김해도 기상악화 김포 찍고 창원 집에 가요”,"제주,제주공항,국내선,김포,수학여행단,대한항공,항공편,출도착,항공기,비행기,제주도,광주,청주,시간당,창원,국제선",http://www.seoul.co.kr/news/newsView.php?id=20230505500027
20230505,KBS,“항공편 운항 점차 재개” 제주 전역 강풍주의보,"주의보,중산간,항공사,항공편,제주,150mm,300mm,풍랑특보,북부중산간,이용객들,남부중산간,추자도,호우주의보,제주공항,비바람,항공사들,이용객,강풍주의보,여객선,호우경보,제주도,대한항공,운항,재개,호우,전역,산지,최대,강풍,각별,해상,전망,가능,풍랑,예보,상황,특보",https://news.kbs.co.kr/news/view.do?ncd=7668552&amp;ref=DA
20230505,조선일보,한라산에 이틀간 803.5㎜ 폭우와 강풍...제주 항공기 200편 결항,"제주,항공편,제주도,제주공항,성산,한라산,강수량,대정읍,제주시,서귀포시,여객선,서귀포,공사장,고산,기상청,주의보,항공기,대한항공",https://www.chosun.com/national/regional/jeju/2023/05/05/45PKFVA225FNZJV3Z3ZWNJUMVY/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
20230505,서울경제,"제주공항 운항 일부 재개 ""사전에 운항편 확인"" 당부","항공편,제주공항,제주,대한항공,서울,항공사,수학여행단,이용객들,김포발,강풍특보,이용객,인행,급변풍,급변풍특보,운항편,국제공항,국내선,한국공항공사,관계자,관광객,ke,시간date,운항,도착,출발,재개",http://www.sedaily.com/NewsView/29PGM7JJ4K
20230505,아시아경제,"제주공항 10시즈음 운항 일부 재개 ""항공편 운항 사전 확인""","항공편,제주공항,제주,대한항공,수학여행단,항공사,한국공항공사,6000여명,이용객들,김포발,이용객,서울,비바람,국내선,국제공항,관계자,1만,ke,시간date,운항,도착,출발,즈음",https://view.asiae.co.kr/article/2023050511052188089
20230505,한국경제,어린이날 여행길이 고생길 됐네 폭우에 제주서 '발동동',"항공편,제주,제주공항,제주도,한라산,주의보,비바람,대한항공,서울,어린이날,강수량,항공사,이용객들,서귀포,제주가시리,성판악,성산,진달래밭,이용객",https://www.hankyung.com/life/article/2023050552997
20230505,디지털타임스,제주 찾은 수학여행단 발 묶은 강풍 잦아들며 항공편 운항 재개,"항공편,수학여행단,제주,제주공항,대한항공,김포발,한국공항공사,이용객들,이용객,급변풍,급변풍특보,1만,6000여,강풍특보,비바람,중간고사,국내선,국제공항,ke1045편,ke,도착,운항,출발,결항,특보,강풍,예정,시작,재개,확인,발효,포함",http://www.dt.co.kr/contents.html?article_no=2023050502109954783002&ref=jeadan
20230505,한라일보,어린이날 제주공항 항공편 또 결항... 일부 운항 재개도,"항공편,제주,제주공항,국내선,대한항공,승객들,항공사,국제선,기상악화,항공기상청,관광객,서울,기상청,수학여행단,김포공항,1만,관계자,한국공항공사,항공사들,대합실",http://www.ihalla.com/article.php?aid=1683250705741935010
20230505,한겨레,오후엔 비행기 뜰까 제주공항 발 묶인 관광객들 ‘발동동’,"제주공항,제주도,항공편,항공기,한라산,제주,비행기,관광객들,비바람,대한항공,서울,관광객,국내선,강수량,발동동,성판악,윗세오름,진달래밭,서귀포수련원,김포발,부모님",http://www.hani.co.kr/arti/area/capital/1090681.html
20230505,YTN,"제주공항, 이틀째 항공기 운항 차질...만여 명 발 묶여","제주,항공기,제주공항,서귀포,항공편,이용객들,태풍급,이용객,어린이날,대한항공,여객기,20mm,268mm,주의보,호우특보,고재형,수학여행",https://www.ytn.co.kr/_ln/0115_202305051139263756
20230506,헤럴드경제,"‘역사의 아픔’ 열린송현녹지광장, 어떻게 개발되나 오세훈 “비우는 디자인”","서울,서울시,하늘소,경복궁,이건희미술관,송현동,삼성생명,오세훈,5580억,대한항공,조형물,종로구,개장식,조선식산은행,식민지,대사관,미국,우리나라,조병수,시설물,lh,서울의료원,주제관,한성농공은행",http://biz.heraldcorp.com/view.php?ud=20230506000038
20230506,부산일보,"대한항공 2분기 실적 전망은 환율상승, 영업비용 증가 관건","대한항공,코로나,영업비용,여객기,인천공항,항공기,인건비,영업이익",https://www.busan.com/view/busan/view.php?code=2023050608523666973
20230506,머니투데이,"국토부 공무원들 ""달라진 위상 실감...'실세 장관'과 일할 맛 난다""","국토부,원희룡,윤석열,경기도,반도체,대한항공,위원장,대한민국,지원책",http://news.moneytoday.co.kr/view/mtview.php?no=2023050310142533460&type=2
20230506,한겨레,"지상10km 와이파이 터진다, 느리고 비싸도 급할 땐 눈물나게 고맙다","와이파이,항공기,항공사,대한항공,비행기,장거리,관계자,아시아나항공,에어프레미아,2대",http://www.hani.co.kr/arti/economy/economy_general/1090706.html
20230507,서울경제,비행기는 떴는데 주가는 못떴네? 대체 왜 [코주부],"항공사,리오프닝,성수기,코로나,유럽,국제선,항공주,lcc,일본,대한항공,중국,티웨이,미주,항공권,회복률,팬데믹",http://www.sedaily.com/NewsView/29PHIYVJHO
20230507,전자신문,[사이언스 인 미디어]‘드론’으로 ‘엑시트’,"드론,의주,연회장,용남,주요국,사생활,항공기,대학교,드론들,대한항공,유럽연합,방위산업체,중국,산업체,중소기업,통신시스템,25g,발전소,일대혼란,미국,택배업체들,1200kg,시설용,원자력,장애물,모범적",http://www.etnews.com/20230504000096
20230507,한겨레,"요스바니 야스민 프로배구 외국인 선발, 돌고 돌아 ‘경력직’?","외국인,요스바니,현대캐피탈,한국,트라이아웃,재계약,경력직,대한항공,야스민,신청자,현대건설,쿠바,오케이금융그룹,오레올,최태웅,한국배구연맹,손해보험,케이비,캣벨,재취업,연습경기,남자부,캣밸,후인정,튀르키예,흥국생명,선택지,결정전,한국시각,프로배구",http://www.hani.co.kr/arti/sports/volleyball/1090754.html
20230507,한국경제,'유럽행 황금노선' 쟁탈전 티웨이 에어프레미아 맞붙다,"에어프레미아,티웨이항공,대한항공,장거리,항공사,유럽,대형기,관계자,유럽행,ec,항공기,인천,로마,황금노선,항공업계,단거리,독일,프랑크푸르트,la,항공업,lcc,유명섭,정홍근",https://www.hankyung.com/economy/article/2023050777931
20230507,중앙일보,"기업, 킹달러 ‘초비상’ “임원회의 1호 안건이 환율 달러당 1500원도 대비”","달러당,순이익,관계자,고환율,킹달러,반도체,조선,달러화,1500원,원화가치,통화선,경영전략회의,대한항공",https://www.joongang.co.kr/article/25160611
20230508,YTN,"대한항공, 6월부터 기내 유료 와이파이...인터넷 메시징 요금제","와이파이,대한항공,요금제,항공기,국제선,단거리,중국,일본,중거리,동남아시아,장거리,유럽,미주,메시,저용량,아시아나항공,거리별,카카오톡,항공사,에어프레미아,맥스,ytn,기내,요금,서비스,인터넷,제공,채팅,메시징,포털,기종,대상,유료,구분,서핑,이메일,비디오,음악",https://www.ytn.co.kr/_ln/0102_202305081740096434
20230508,매일경제,주식투자도 세대차  20대 '대한항공' 60대 '에코'담아,"투자자,대한항공,60대,연령대,보유자,2만,20대,에코프로,2차,삼성전자,6위,30대,보유잔액,에코,lg전자,인수전,에코프로비엠,1만,홍성배,2030세대,기대감,50대,3만,40대,세대별,변동성,nh투자증권,투자자들,10위",http://www.mk.co.kr/article/10731134
20230508,매일경제,“할아버지 뭐 사셨어요?”...“나는 한놈에 몰빵이야” 공격적인 60대,"투자자,대한항공,보유자수,60대,에코프로,보유자,연령대,2만,에코프로비엠,2차,20대,보유잔고,삼성전자,6위,30대,인수전,lg전자,홍성배,투자자들,50대,1만,nh투자증권,전지주,3만,1조,기대감,세대별,10위,포스코홀딩스,40대",http://www.mk.co.kr/article/10731183
20230508,매일경제,내달부터 대한항공 기내서 유료 와이파이 쓸 수 있다,"와이파이,대한항공,장거리,단거리,중거리,국제선,주주총회,항공기,480p,보잉,네오,에미레이트항공",http://www.mk.co.kr/article/10731190
20230508,한국일보,"링컨ㆍ타이스ㆍ레오ㆍ비예나, V리그에 남는다","재계약,한국전력,레오,남자부,타이스,외국인,v리그,삼성화재,링컨,트라이아웃,선수들,마쏘,아포짓,트레블,4개,대한항공,000득점,결정전,쿠바,호세,스파이커,정규리그,한국배구연맹",https://hankookilbo.com/News/Read/A2023050716530005451
20230508,매일경제,내달부터 대한항공 기내서 유료 와이파이 쓸 수 있다,"와이파이,대한항공,480p,장거리,국제선,보잉,카카오톡,와츠앱,해상도,항공기,2가지,중거리,단거리,탑승객,7m8,기내,서비스,이용,노선,달러,포털,인터넷,사용,유료,기종,대상,운영,라인,음악,비디오,텍스트",http://www.mk.co.kr/article/10731197
20230508,한겨레,대한항공도 기내 와이파이 된다 다음달 1일부터,"대한항공,와이파이,항공사,장거리,중거리,비행기,단거리,누리집,사용요금,카카오톡,아시아나항공,에어프레미아,18여년,국제선,웹서핑,시간date,서비스,기내,사용,인터넷,요금,기종,시작,최저,달러,제공,최대,지불,구간,결제,계획,메시징,탑승,방식,마련",http://www.hani.co.kr/arti/economy/marketing/1090963.html
20230508,서울신문,링컨 타이스 레오 비예나 V-리그 새 시즌에도 그대로,"레오,한국전력,타이스,대한항공,링컨,남자부,외국인,삼성화재,재계약,등록명,v리그,비예나,1위,비예,이스탄불,레이바,ok,레오나르도,현대캐피탈,득점왕,kb,결정전",http://www.seoul.co.kr/news/newsView.php?id=20230508500230
20230508,아주경제,"대한항공, 6월부터 기내 와이파이 서비스 시작...가격은?","장거리,대한항공,요금제,중거리,1만,와이파이,480p,왓츠앱,보잉,채팅앱,항공기,카카오톡,국제선,웹서핑,2만,단거리,6550원,7870원,7m8,달러,기내,요금,시작,서비스,메시징,대상,가능,인터넷,텍스트,이용,메시지,포털,비용",https://www.ajunews.com/view/20230508223657942
20230508,매일경제,최준식 전 한일증권 사장 별세,"한일증권,여의도,윤석진,삼화증권,한진그룹,한보증권,조중건,증권맨,국일증권,신영증권,사무실,60여,최준식,대한항공,한진투자증권,메리츠증권,2남,사장,별세,유족,향년,부인,고문,사이,참가,상무,활동,동창,동기,출근,고인,창립,중앙,사진",http://www.mk.co.kr/article/10731057
20230508,경인일보,"항공사, 1분기 화물 수익 줄었지만 여행수요 늘자 여객 매출 고공행진","대한항공,여객부문,화물부문,코로나19,중국,항공사,일본,에어부산,영업이익,1조",http://www.kyeongin.com/main/view.php?key=20230506010000967
20230508,디지털타임스,대한항공도 6월부터 기내 유료 와이파이 서비스 인터넷 메시징 요금제,"와이파이,요금제,항공기,대한항공,단거리,일본,중앙아시아,중국,동남아시아,동북아시아,중거리,아프리카,중동,유럽,대양주,480p,미주,장거리,저용량,아시아나항공,거리별,국제선,카카오톡,항공사,맥스,에어프레미아,기내,서비스,요금,인터넷,채팅,메시징,포털,제공,대상",http://www.dt.co.kr/contents.html?article_no=2023050802109954783007&ref=jeadan
20230508,중앙일보,한국에서 4번째 시즌? 트라이아웃 첫날 단연 돋보인 요스바니,"요스바니,대한항공,한국,이탈리아,아포짓,마쏘,튀르키예,아웃사이드,쿠바,남자부,재계약,연습경기,트라이아웃,현대캐피탈,선호도,스파이커,콤플렉시,외국인,선수들,리시브,메디컬,참가자들,참가자,브라질,칸디도",https://www.joongang.co.kr/article/25160636
20230508,서울신문,에르난데스 ‘구관이 명관’,"트라이아웃,에르난데스,남자부,현대캐피탈,연습경기,튀르키예,v리그,후인정,쿠바,외국인,아포짓,선호도,이스탄불,대한항공,리빌딩,안드레스,비예나,최태웅",http://www.seoul.co.kr/news/newsView.php?id=20230508022004
20230508,중앙일보,마일리지 호갱님은 모른다 '보딩 패스'의 수상한 알파벳,"대한항공,일반석,항공권,보딩패스,인천,항공사,신용카드,호갱,1만,마일앤조이,회원사,여행사,해외여행,현대,프랑크푸르트,앤마일리지,9400억,100만",https://www.joongang.co.kr/article/25160709
20230508,경남도민일보,"대한항공, 부산세계박람회 유치 홍보 특별기 운행","대한항공,부산세계박람회,항공기,특별기,블랙핑크,대한민국,파리행,장성민,조원태,월드투어,항공사,네트워크,최태원,한진그룹,인지도,우기홍,인천국제공항",http://www.idomin.com/news/articleView.html?idxno=824324
20230508,MBC,"[신선한 경제] ""바꿔야 산다"" 변화의 바람 부는 유통업계","온라인,이마트,항공기,블랙핑크,이재욱,케이팝,부산,야구단,명동,연수점,백화점,대한항공,라커룸",https://imnews.imbc.com/replay/2023/nwtoday/article/6481314_36207.html
20230509,전자신문,"대한항공, 6월부터 국제선 ‘기내 와이파이 서비스’ 시작","대한항공,와이파이,항공기,국제선,보잉,에어버스,오사카,480p,단거리,세분화,인천,일본,neo,중국,김포,유럽,만족도,미국,카카오톡,장거리,메시,관계자,요금제,3개월",http://www.etnews.com/20230509000232
20230509,서울경제,'국제선 와이파이' 터지자 대기업 임원들 한숨 쉬는 까닭,"와이파이,대한항공,항공기,비행기,장거리,3개월,오사카,네오,단거리,보잉,메시,국제선",http://www.sedaily.com/NewsView/29PIH09HQ5
20230509,부산일보,"대한항공, 국제선 유료 와이파이 서비스 시작","대한항공,와이파이,국제선,항공기,보잉,에어버스,오사카,480p,단거리,인천,일본,neo,세분화,중국,유럽,만족도,김포,미국,카카오톡,메시,장거리,3개월,요금제,고객들,다음달",https://www.busan.com/view/busan/view.php?code=2023050914322752285
20230509,한겨레,"‘시즌 7위’ 삼성화재, 외국선수도 1순위 지명 명가 부활 노린다","삼성화재,요스바니,트라이아웃,외국인,1순위,대한항공,7위,에디,아시아쿼터,오케이금융그룹,아웃사이드,201cm,몽골,현대캐피탈,김상우,남자부,블로커,아시아,여자부,손해보험,한국배구연맹,케이비,튀르키예,야스민,한국,이스탄불,한국도로공사,슬로베니아",http://www.hani.co.kr/arti/sports/volleyball/1091042.html
20230509,국민일보,"男배구 삼성화재, 2연속 외인 행운 남은 건 ‘실력 입증’","삼성화재,요스바니,현대캐피탈,1순위,트라이아웃,대한항공,외국인,허수봉,한국,아시아쿼터,남자부,7위,에디,지명권,챌린저컵,레오,ok,튀르키예,v리그,신인왕,ok금융그룹",https://news.kmib.co.kr/article/view.asp?arcid=0018242627&code=61161911&cp=kd
20230509,동아일보,"“2만8000원 내면 기내 인터넷 무제한” 대한항공, 6월부터 기내 와이파이 제공","와이파이,보잉,단거리,대한항공,항공기,장거리,카카오톡,중거리,여행객,1만,에어버스,국제선,2만,시간제한,오사카",https://www.donga.com/news/Culture/article/all/20230509/119208015/1
20230509,YTN,"돌아온 요스바니, 삼성화재로...새 얼굴은 한 명","삼성화재,요스바니,한국,대한항공,외국인,아시아,재계약,마테,우리카드,이지은,쿠바,김상우,슬로베니아,에르난데스,박유동,현대캐피탈,전주영,한국전력,v리그,공격력,공격적,레오,영상편집,구단들,지명권,에디,선수들,이크바이리",https://www.ytn.co.kr/_ln/0107_202305091702400534
20230509,한국경제,"""LCC 신기록 터졌다"" 日 동남아 여행수요 폭발에 '최대 실적'","lcc,진에어,제주항공,영업이익,일본,항공운임,대한항공,성수기,티웨이항공,에어부산",https://www.hankyung.com/life/article/202305092894g
20230509,OBS,"[비즈투데이] 대한항공, 국제선 기내 와이파이 서비스 본격 시작","국제선,대한항공,오사카,와이파이,인천,보잉,세분화,항공기,요금제,김포,단거리,후쿠오카,서비스,시작,노선,운항,기종,기내,회사,설명,인터넷,메시징,요금,예정,시간,구성,순차적,세분,투입,이용,순차,확대,거리,제공",http://www.obsnews.co.kr/news/articleView.html?idxno=1397642
20230509,아주경제,대형 항공사 '울고' LCC '웃고'  단거리 노선 회복세가 더 빨랐다,"국제선,대형항공사,fsc,대한항공,항공사,티웨이항공,진에어,lcc,공급석,아시아나항공,장거리,회복세,제주항공,코로나19,단거리,회복률,유럽,에어부산",https://www.ajunews.com/view/20230509145855527
20230509,중부일보,"대한항공, 국제선 기내 와이파이 서비스 시작","대한항공,항공기,국제선,와이파이,보잉,에어버스,오사카,480p,단거리,인천,neo,일본,세분화,중국,유럽,만족도,김포,미국,카카오톡,장거리,메시,3개월,요금제,고객들",www.joongboo.com/news/articleView.html?idxno=363591368
20230509,세계일보,"‘경력직’ 요스바니, 삼성화재 유니폼","삼성화재,남자부,요스바니,등록명,v리그,한국배구연맹,1순위,대한항공,타이스,재계약,이탈리아,링컨,레오,이크바이리,외국인,아웃사이드,챔프전,몽골,ok금융그룹,현대캐피탈,레오나르도,레이바,튀르키예,에르난데스,김상우",http://www.segye.com/content/html/2023/05/09/20230509519634.html
20230509,경향신문,남자 배구 ‘외인 퍼즐’ 완성 ‘경력자 선호’ 뚜렷,"남자부,요스바니,삼성화재,우리카드,1순위,재계약,현대캐피탈,경력자,트라이아웃,쿠바,마테,대한항공,한국전력,신영철,v리그,레오나르도,레이바,호세,아포짓스파이커",https://www.khan.co.kr/sports/basketball-volleyball/article/202305092227005
20230509,국민일보,"‘기내에서 카톡을 ’ 대한항공, 6월부터 기내 와이파이 서비스 시행","대한항공,와이파이,항공기,단거리,보잉,카카오톡,요금제,480p,인천,오사카,저용량,후쿠오카,일본,유럽,김포,미국,이용시간,장거리,주주총회,6500원,2만,3개월,국제선,관계자,카톡,서비스,기내,노선,이용,제공,메시징,인터넷",https://news.kmib.co.kr/article/view.asp?arcid=0018242369&code=61171811&cp=kd
20230509,파이낸셜뉴스,日 中 가는 비행기서 카톡 라인...대한항공 유료 와이파이서비스,"대한항공,와이파이,오사카,항공기,국제선,neo,세분화,카톡,인천,보잉,김포,단거리,요금제,b787,b737,비행기,후쿠오카,시간date,a321,서비스,유료,기종,노선,기내,시작,업계,메시징,인터넷,구성,요금,운항,이용,확대,라인,투입,거리,계획,가능",http://www.fnnews.com/news/202305091752133891
20230509,내일신문,대한항공 기내 와이파이 서비스,"항공기,대한항공,에어버스,보잉,와이파이,오사카,단거리,국제선,인천,neo,일본,세분화,중국,유럽,운항거리,요금제,미국,고객들,카카오톡,메시,장거리,김포,후쿠오카",http://www.naeil.com/news_view/?id_art=460122
20230509,아시아경제,"“비행기서 웹서핑” 대한항공, 국제선 기내 와이파이 서비스 시작","항공기,보잉,에어버스,국제선,오사카,대한항공,와이파이,인천,요금제,웹서핑,neo,김포,8기종,단거리,3개월,후쿠오카,비행기,시간date,서비스,기내,대상,운항,이용,탑승,메시징,노선,시작,제공,전용,구매",https://view.asiae.co.kr/article/2023050908494416865
20230509,한국일보,해외 가는 대한항공 안에서 카톡 라인 보낼 수 있어요,"대한항공,항공기,보잉,오사카,에어버스,김포,단거리,국제선,비행기,와이파이,문자메시,네오,일본,메시,유럽,중국,미국,후쿠오카,인천,요금제,온라인,장거리,도입김포,카톡,3개월,카카오톡,시간date",https://hankookilbo.com/News/Read/A2023050908450005154
20230509,파이낸셜뉴스,6월부터 대한항공 기내서 와이파이 사용할 수 있다,"대한항공,장거리,중거리,와이파이,항공기,요금제,단거리,유럽,1만,2만,보잉,480p,중국,동북아시아,맥스,아시아나항공,일본,항공사,중앙아시아,중동,대양주,동남아시아,아프리카,여객기,카카오톡,국제선,에어프레미아,미주,저용량,거리별,미국,요금제도",http://www.fnnews.com/news/202305090638382416
20230509,SBS,"삼성화재, 요스바니 지명 새 얼굴은 1명","삼성화재,우리카드,요스바니,재계약,경험자,현대캐피탈,외국인,대한항공,레오,한국전력,2순위,김상우,슬로베,1명,선택권,마테,이크바이리,ok,kb,kb손해보험,지명,선택,얼굴,리그,순서,선수,추첨,유일,손해,금융,보험,그룹,감독,배구,남자",https://news.sbs.co.kr/news/endPage.do?news_id=N1007183848&plink=ORI&cooper=ETC
20230509,서울신문,"대한항공, 6월부터 기내 와이파이 서비스 제공","대한항공,보잉,항공기,와이파이,에어버스,3개월,국제선,오사카,480p,단거리,인천,일본,neo,세분화,중국,유럽,만족도,미국,김포,메시,카카오톡,장거리",http://www.seoul.co.kr/news/newsView.php?id=20230509500019
20230509,세계일보,"대한항공, 내달부터 기내 유료 와이파이 서비스","와이파이,대한항공,항공기,요금제,단거리,아시아,일본,중앙아시아,중국,동남,중거리,아프리카,480p,중동,유럽,대양주,장거리,저용량,아시아나항공,국제선,거리별,카카오톡,항공사,맥스,홈페이지,에어프레미아,기내,요금,서비스,내달,포털,제공,대상",http://www.segye.com/content/html/2023/05/09/20230509505736.html
20230509,파이낸셜뉴스,"""비행기에서 넷플릭스 볼 수 있다""...대한항공, 6월부터 기내 와이파이 시작","대한항공,항공기,와이파이,오사카,480p,단거리,국제선,neo,세분화,인천,일본,중국,보잉,유럽,만족도,김포,넷플릭스,카카오톡,미국,장거리,메시",http://www.fnnews.com/news/202305090857143389
20230509,매일경제,"“기내에서도 ‘팡팡’ 터진다” 대한항공, 국제선 와이파이 서비스 시작","대한항공,와이파이,항공기,국제선,보잉,에어버스,오사카,480p,단거리,인천,일본,neo,세분화,중국,유럽,만족도,김포,미국,카카오톡,메시,장거리,요금제,3개월,고객들",http://www.mk.co.kr/article/10731330
20230509,중앙일보,'또스바니' 4번째 유니폼 입고 명가 삼성화재 일으킬까,"요스바니,삼성화재,트라이아웃,현대캐피탈,아포짓,김상우,한국,쿠바,에디,대한항공,우리카드,펠리페,최대어,리시브,아웃사이드,한국배구연맹,남자부,한국전력,마르티네스,득점왕,ok,안톤,선수들,이크바이리,소속팀,호세",https://www.joongang.co.kr/article/25161040
20230509,조선일보,"이제 기내서도 업무 연락 받는다 대한항공, 다음달부터 인터넷 서비스","대한항공,항공기,일본,네오,에어버스,480p,단거리,보잉,카카오톡,다음달,요금제,전기통신사업,핸드폰,수익성,미국,유럽,아시아나항공",https://www.chosun.com/economy/industry-company/2023/05/09/6CB4B2IMGJBTBLXHAN5CRD4FXQ/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
20230509,세계일보,"대한항공, 6월부터 국제선 기내 와이파이 서비스 시작","항공기,대한항공,보잉,국제선,에어버스,단거리,와이파이,오사카,장거리,인천,neo,채팅앱,카카오톡,김포,요금제,후쿠오카,서비스,이용,요금,달러,노선,제공,기내,시작,메시징",http://www.segye.com/content/html/2023/05/09/20230509508094.html
20230509,디지털타임스,"대한항공, 내달부터 국제선 와이파이 서비스","대한항공,와이파이,항공기,국제선,보잉,에어버스,오사카,480p,단거리,인천,일본,neo,세분화,중국,유럽,만족도,김포,미국,카카오톡,장거리,메시,3개월,대한한공,관계자,요금제,고객들",http://www.dt.co.kr/contents.html?article_no=2023050902109932064003&ref=jeadan
20230509,서울경제,"현대카드, 가정의달 5월 할인 이벤트 진행 대형마트 쇼핑 여행 등","현대카드,스타벅스,쏘카카드,항공권,상품권,캐시백,1만,금액대,10만,대한항공카드,2만,애플페이,진에어,3만,대한항공,이마트,베스트샵,롯데상품권",http://www.sedaily.com/NewsView/29PIGH3Q2H
20230509,헤럴드경제,"대한항공, 내달 기내 와이파이 첫 서비스","대한항공,항공기,와이파이,에어버스,다음달,보잉,오사카,480p,김지윤,국제선,단거리,인천,네오,일본,세분화,미국,유럽,중국,김포,6557원,장거리,카카오톡,메시,요금제,3개월",http://biz.heraldcorp.com/view.php?ud=20230509000342
20230509,파이낸셜뉴스,"""가정의 달, 쏟아지는 혜택 누리고 싶다면""...현대카드 할인 캐시백 주목하자","현대카드,쏘카카드,캐시백,이마트,1만,상품권,10만,대한항공카드,홈페이지,애플페이,베스트샵,대한항공,홈플러스,쏘카크레딧,쏘카,대형마트,롯데상품권,6개월,항공권,3만",http://www.fnnews.com/news/202305091013042049
20230509,헤럴드경제,"하늘에서 톡하고 드라마 본다 대한항공, 기내 와이파이 서비스 시작","대한항공,항공기,와이파이,에어버스,다음달,보잉,오사카,480p,국제선,단거리,인천,네오,일본,세분화,미국,유럽,중국,만족도,김포,6557원,장거리,카카오톡,메시,요금제,3개월",http://biz.heraldcorp.com/view.php?ud=20230509000160
20230510,헤럴드경제,"대한항공, 대형항공기 빈자리를 소형항공기로 채운 이유? [비즈360]","항공기,대한항공,a321neo,여객기,배출량,에어버스,빈자리,3대,항공업계,항공업,효율성,넷제로,단거리,화물기,경년항공기,30대",http://biz.heraldcorp.com/view.php?ud=20230510000538
20230510,YTN,"대한항공, 7월 1일부터 홍콩-인천 낮 매일 운항 재개","홍콩,대한항공,4회,코로나19,여객기,일주일,인천,코로나,35회,인천행,11회,3회,국제공항,7회,ytn,시간date,운항,호텔,노선,하루,격리,사태,가동,전환,봉쇄,폐지,위드,인력,국경,이탈,추가,증편,재개",https://www.ytn.co.kr/_ln/0104_202305102019580798
20230510,중부일보,"인천 대한항공, 2023 아시아남자클럽선수권 대회 출전","대한항공,호주,바레인,대한항공점보스,아시아,아시아배구연맹,토미,선수권,인천,부여,태국,일본,몽골,아프가니스탄,선수들,예멘,대만,카자흐스탄,정한용,이라크,카타르,임동혁,16위,바레인배구협회,홍콩,선수촌,김민재,선수단,곽승석,인도네시아,대한민국,정지석,1위,쿠웨이트,국가대표,진천,남자팀",www.joongboo.com/news/articleView.html?idxno=363591574
20230510,헤럴드경제,"“7월부터 매일 홍콩갈 수 있다” 대한항공, 낮시간 홍콩-인천 매일 운항 재개","홍콩,대한항공,코로나19,한국,항공사들,4회,인천,일주일,인천행,여객기,항공편,항공사,인천공항,국토부,각국,국제공항",http://biz.heraldcorp.com/view.php?ud=20230510000781
