회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
광동제약(주),009290,2019/12,6650,21.61,13.49,1.19,0.74,19.16,11.96,0.66,0.41,7.37,5.59,656040076,22924353,195457907,5338900,748889470,41262797
광동제약(주),009290,2020/12,10250,23.1,6.76,1.54,0.45,48.48,14.2,0.92,0.27,10.64,6.87,682837372,30297976,190965656,5956997,764314737,44844834
광동제약(주),009290,2021/12,7430,18.7,11.41,1.19,0.73,14.87,9.07,0.69,0.42,9.01,6.42,716918498,30416093,208509044,8321983,825228474,41581403
광동제약(주),009290,2022/12,5960,17.11,12.1,0.82,0.58,5.72,4.04,0.48,0.34,8.34,4.79,767629606,23739402,220933191,9678204,850526444,33566313
광전자(주),017900,2017/12,2775,92.34,59.44,0.92,0.59,42.33,27.25,1.06,0.68,8.12,0.98,235532492,2007988,15994038,2992247,175514146,9281883
광전자(주),017900,2018/12,2025,21.09,9.67,0.98,0.45,17.28,7.92,1.26,0.58,8.84,4.79,259675091,10302396,17226220,3588670,172091905,4993119
광전자(주),017900,2019/12,2155,94.65,55.24,0.8,0.46,17.55,10.24,1.09,0.64,14.26,0.82,254266728,1830389,17661615,3413784,159105643,-601381
광전자(주),017900,2020/12,2350,0,0,0.86,0.3,49.75,17.59,1.19,0.42,0,-7.09,236784309,-14946433,23105336,3321768,144622090,-9073944
광전자(주),017900,2021/12,3260,25.77,14.16,1.1,0.61,353.51,194.25,1.42,0.78,10.66,4.32,237010707,8859652,16595853,3149787,160751045,8366390
광전자(주),017900,2022/12,2185,15.29,8.44,0.92,0.51,11.99,6.62,1.38,0.76,7.81,6.19,246996375,13492897,15364618,2858190,149972514,6044838
교촌에프앤비(주),339770,2017/12,,,,,,,,,,,,,,,,,
교촌에프앤비(주),339770,2018/12,,0,0,0,0,0,0,0,0,0.32,20.49,95115888,11474876,47826621,89790,330495522,19800701
교촌에프앤비(주),339770,2019/12,,0,0,0,0,0,0,0,0,0.15,32.59,130483139,21045132,46977390,107316,369252584,31920502
교촌에프앤비(주),339770,2020/12,19450,48.13,23.48,6.17,3.01,41.33,20.16,1.87,0.91,14.48,15.92,198205428,16931986,51596949,250523,435823634,28590898
교촌에프앤비(주),339770,2021/12,16600,24.92,17.38,3.74,2.61,22.59,15.76,1.12,0.78,12.24,14.92,217293174,22207162,56836855,123312,493460740,27958764
교촌에프앤비(주),339770,2022/12,9200,169.64,83.26,3.07,1.5,156.94,77.03,0.9,0.44,29.77,1.69,262827323,2643471,65729230,107632,498874562,2862765
국도화학(주),007690,2017/12,63100,12,7.95,0.98,0.65,15.07,9.99,0.58,0.38,9.47,8.14,651933266,33844005,52100050,9346974,701100095,39343984
국도화학(주),007690,2018/12,45650,12.86,7.58,0.97,0.57,0,0,0.5,0.29,8.05,7.45,709428899,32407069,55663483,10578677,834411310,38033616
국도화학(주),007690,2019/12,47050,10.02,7.87,0.71,0.56,5.47,4.3,0.36,0.29,8.14,6.81,747581703,31091041,67034035,13293543,854061501,37687593
국도화학(주),007690,2020/12,54000,16.8,9.1,0.77,0.41,6.17,3.34,0.41,0.22,11.96,4.33,767575815,20437624,74939181,14637878,837636163,23289470
국도화학(주),007690,2021/12,56500,4.17,1.79,0.99,0.42,0,0,0.47,0.2,3.19,27.62,1210605326,166440301,139557663,16550664,1487452666,220856623
국도화학(주),007690,2022/12,42750,5.91,3.82,0.75,0.48,4.57,2.96,0.43,0.28,4.91,12.9,1302414246,99123807,155184513,16746964,1377201696,127089615
국제약품(주),002720,2017/12,5270,148.3,80.76,1.66,0.9,84.62,46.08,0.86,0.47,20.64,1.06,131023233,710891,47907749,3291103,122290581,3409552
국제약품(주),002720,2018/12,4270,89.1,36.26,2.33,0.95,11.32,4.61,1.42,0.58,18.04,2.52,125109732,1698291,45370901,3591544,106305203,2978857
국제약품(주),002720,2019/12,4630,0,0,1.95,1.09,31.11,17.48,1.04,0.58,12.98,-7.83,133102192,-4987038,46756523,2604009,108709297,5594783
국제약품(주),002720,2020/12,10100,131.18,29.49,4.7,1.06,66.06,14.85,2.52,0.57,22.67,3.77,144011810,2433601,57953658,3036649,126514615,6195143
국제약품(주),002720,2021/12,6140,0,0,3.16,1.39,22.1,9.72,1.81,0.79,57.89,-2.26,138137899,-1548270,55208216,2772337,115744740,-1747038
국제약품(주),002720,2022/12,5500,43.66,23.16,2.03,1.08,21.55,11.43,1.18,0.63,13.6,4.76,134988822,3339885,56965171,1966817,123598851,5542739
그랜드코리아레저(주),114090,2017/12,29250,26.23,14.4,4.35,2.39,26.93,14.78,4.21,2.31,13.57,15.33,731904311,80538567,38204230,0,501295524,108168511
그랜드코리아레저(주),114090,2018/12,24900,25.94,16.9,3.9,2.54,21.64,14.09,4.19,2.73,11.63,14.19,765845304,77616246,36747355,0,480339214,104906124
그랜드코리아레저(주),114090,2019/12,19450,22.5,14.85,2.98,1.97,14.13,9.33,3.3,2.18,8.79,12.56,906069881,72039234,37299441,528,490752464,96362078
그랜드코리아레저(주),114090,2020/12,16700,0,0,2.96,1.39,0,0,7.68,3.6,0,-12.16,706280227,-65068231,34712857,0,184462332,-89798315
그랜드코리아레저(주),114090,2021/12,13150,0,0,3.18,1.91,0,0,13.99,8.4,0,-26.36,526147368,-114207594,26401335,100,85086861,-147004722
그랜드코리아레저(주),114090,2022/12,18900,0,0,3.19,2.05,25.97,16.73,4.54,2.93,60.47,-6.18,603504985,-23538919,25786027,232,262110551,-14794588
그린케미칼(주),083420,2017/12,4325,41.23,32.55,1.02,0.81,7.61,6.01,0.41,0.32,5.32,2.24,195270243,2522644,9730803,0,253655651,3533633
그린케미칼(주),083420,2018/12,3600,44.89,27.54,1.13,0.69,7.55,4.63,0.44,0.27,6.37,2.32,189074022,2513016,8053583,0,254122105,3364827
그린케미칼(주),083420,2019/12,3455,14.5,11.43,0.8,0.63,3.66,2.88,0.35,0.28,4.94,5.17,186816236,5580406,7818967,0,231874453,7810600
그린케미칼(주),083420,2020/12,9970,27.16,5.27,2.65,0.51,8.5,1.65,1.16,0.22,7.79,9.33,176839793,10340154,8494540,0,242398001,14708306
그린케미칼(주),083420,2021/12,9270,29.08,12.16,3.95,1.65,29.59,12.37,1.62,0.68,6.4,13.46,211689251,15928806,11044781,0,286224270,20850252
그린케미칼(주),083420,2022/12,9570,117.06,53.01,2.89,1.31,17.91,8.11,1.03,0.47,8.52,2.33,196645335,2870341,13718097,0,324927356,17219652
극동유화(주),014530,2017/12,3400,9.97,7.24,1.03,0.74,41.35,30.04,0.4,0.29,9.08,10.08,261352253,14513225,20498349,0,361599601,12254445
극동유화(주),014530,2018/12,3295,10.69,7.2,1.04,0.7,12.61,8.49,0.19,0.13,8.33,9.63,271487530,14673644,26634923,0,829436733,18998004
극동유화(주),014530,2019/12,3445,11.17,8.33,0.94,0.7,37.32,27.84,0.19,0.14,8.73,8.23,280636684,13224032,28383986,0,792464465,16916968
극동유화(주),014530,2020/12,3455,35.7,10.07,1.57,0.44,10.02,2.82,0.41,0.11,8.7,4.26,263577821,7032696,26455985,0,617375342,14866412
극동유화(주),014530,2021/12,3950,19.94,9.49,1.43,0.68,0,0,0.25,0.12,8.31,7.02,295977178,11958799,30697698,0,956173713,20500344
극동유화(주),014530,2022/12,3630,10.01,6.43,0.99,0.64,0,0,0.14,0.09,6.92,9.73,315529254,17593831,33904867,0,1220548455,27189227
금강공업(주),014280,2017/12,28700,9.89,6.45,0.86,0.56,30.18,19.7,0.49,0.32,3.45,8.72,579579384,21584688,49124616,25020,436404458,39563506
금강공업(주),014280,2018/12,20600,17.85,8.17,0.76,0.35,14.69,6.72,0.49,0.23,5.04,4.15,618603502,10841802,45446827,837,392478465,13743613
금강공업(주),014280,2019/12,3815,0,0,0.56,0.07,7.8,0.97,0.44,0.05,6.82,-2.6,592457771,-6797021,46372216,6775,321519066,-2766099
금강공업(주),014280,2020/12,5370,0,0,0.61,0.19,6.85,2.17,0.58,0.18,14.6,-7.15,515113495,-18070885,44342448,0,251476085,-20262962
금강공업(주),014280,2021/12,7820,17.19,7.24,1.18,0.5,0,0,1.08,0.45,7.09,7.05,585743675,18709983,31600295,36631,298991737,23263613
금강공업(주),014280,2022/12,6190,12.17,5.41,1.09,0.48,62.28,27.65,0.91,0.4,5.1,9.02,650813317,26541909,37801069,2496,356847611,29768024
금호건설(주),002990,2017/12,9510,63.66,36.26,1.79,1.02,6.97,3.97,0.4,0.23,15.75,2.59,1194576602,8178280,77876599,0,1297393428,30731172
금호건설(주),002990,2018/12,11800,8.53,4.98,1.76,1.03,10.48,6.12,0.42,0.24,13.38,20.33,1165207197,67072310,57189019,0,1376234626,41995405
금호건설(주),002990,2019/12,11500,15.2,7.02,2.02,0.93,11.44,5.28,0.44,0.2,9.19,12.68,1328869611,45875871,60237901,0,1597271636,55241337
금호건설(주),002990,2020/12,9080,10.24,3.42,1.22,0.41,4.34,1.45,0.25,0.08,4.76,11.38,1380157442,44152346,68962689,0,1829136281,81019900
금호건설(주),002990,2021/12,11600,3.54,1.99,0.85,0.48,2.96,1.66,0.26,0.14,3.31,28.09,1740624183,149481859,79847153,0,2064503271,111269187
금호건설(주),002990,2022/12,7000,19.26,8.98,0.87,0.41,9.8,4.57,0.23,0.11,3.59,3.92,1690618825,23918674,81282943,0,2041695477,55276798
금호석유화학(주),011780,2017/12,99500,24.98,16.35,2.52,1.65,10.6,6.94,0.86,0.56,12.2,10.35,3378438939,135421885,142091853,37228000,3926050763,216351104
금호석유화학(주),011780,2018/12,87300,22.1,14.4,2.74,1.79,17.12,11.15,1.03,0.67,9.12,12.6,3141279400,182630029,149847961,40034961,3899573264,285065167
금호석유화학(주),011780,2019/12,77500,13.46,8.68,2.06,1.33,7.88,5.08,0.96,0.62,7.59,15.99,3137664765,262497365,156933542,44644000,3699122524,299921864
금호석유화학(주),011780,2020/12,145000,12.07,3.38,2.61,0.73,9.06,2.53,1.5,0.42,7.65,22.27,3451429757,434323599,165149187,42950000,3489720117,514923325
금호석유화학(주),011780,2021/12,166000,10.13,4.82,3.59,1.71,8.73,4.15,1.82,0.86,3.83,37.86,4648774193,986986525,198306118,49327118,5501282084,1342782403
금호석유화학(주),011780,2022/12,126000,10.2,6.46,1.93,1.23,15.65,9.91,1.15,0.73,5.33,18.34,4278839838,575138552,190457171,48121171,5086855586,656205503
금호전기(주),001210,2017/12,7150,0,0,0.63,0.36,102.93,58.81,1.15,0.66,157.77,-15.18,270922660,-22247158,20519155,191723,73309553,-1374276
금호전기(주),001210,2018/12,6610,0,0,1.7,1.14,7.94,5.33,0.99,0.66,0,-114.71,149032394,-100302572,45255376,136708,64766878,-32197455
금호전기(주),001210,2019/12,4290,0,0,-9.2,-2.28,0,0,-1.41,-0.35,0,-180.81,57294844,-44109210,21489653,251762,53797109,-6759603
금호전기(주),001210,2020/12,3245,0,0,52.07,15.18,0,0,1.32,0.38,0,-278.89,46912489,-15965105,19794562,120598,42992054,-9851310
금호전기(주),001210,2021/12,3540,0,0,4.94,2.92,0,0,1.7,1.01,0,-129.21,77525463,-10990888,17370620,177270,40059683,-8539039
금호전기(주),001210,2022/12,920,0,0,12.44,2.62,0,0,2.68,0.56,0,-130.14,54711586,-15940422,17124535,215448,40160397,-10790131
금호타이어(주),073240,2017/12,4425,0,0,1.31,0.47,0,0,0.69,0.25,0,-19.42,3216711279,-245291016,349427899,0,2177799855,-143014289
금호타이어(주),073240,2018/12,5310,0,0,1.53,0.62,15.15,6.14,0.97,0.39,32.01,-51.83,2977573413,-606371442,241966642,0,1881271577,-32875264
금호타이어(주),073240,2019/12,4195,0,0,1.38,0.9,16.08,10.54,0.88,0.58,10.99,-1.15,2874759141,-13563637,270188773,0,1820850830,79681468
금호타이어(주),073240,2020/12,3785,0,0,1.66,1,4.79,2.9,0.72,0.43,19.34,-42.22,2567316576,-403840383,264743021,0,1708313284,-5293916
금호타이어(주),073240,2021/12,4610,0,0,3.61,1.56,0,0,1.16,0.5,64.07,-9.93,2553456371,-70043435,284484420,0,2058953576,-63369575
금호타이어(주),073240,2022/12,2780,0,0,2.49,1.47,0,0,0.47,0.28,19.97,-24.74,2701310528,-149488869,309601713,0,2834274411,4447502
기아(주),000270,2017/12,33500,18.12,13.1,0.86,0.62,5.57,4.02,0.52,0.38,10.36,4.24,38605013000,927052000,4934069000,779233000,32109883000,602609000
기아(주),000270,2018/12,33700,36.21,26.5,0.75,0.55,5.5,4.03,0.45,0.33,10.18,1.82,37149602000,400796000,4403496000,866490000,31912189000,392641000
기아(주),000270,2019/12,44300,12.54,8.51,0.94,0.64,6.96,4.72,0.56,0.38,7.13,6.71,38356281000,1515598000,4481818000,922424000,33857781000,1479048000
기아(주),000270,2020/12,62400,35.28,11.39,1.31,0.42,71.98,23.24,0.79,0.25,11.56,3.27,41591553000,765221000,4538330000,903296000,34362327000,1169129000
기아(주),000270,2021/12,82200,18.53,11.21,1.91,1.15,9.49,5.74,1.01,0.61,8.44,9.08,45188766000,2231008000,4958627000,1053348000,40979570000,2819212000
기아(주),000270,2022/12,59300,18.12,12.31,1.59,1.08,5.62,3.82,0.76,0.52,6.11,7.51,46715448000,1953513000,6135783000,1294769000,46409721000,3000886000
깨끗한나라(주),004540,2017/12,4160,0,0,1.27,0.78,0,0,0.35,0.22,1732.43,-11.81,566143351,-23131214,112595392,269122,660597309,-26455446
깨끗한나라(주),004540,2018/12,3045,0,0,1.95,0.62,0,0,0.51,0.16,0,-22.9,586189841,-39995608,80080366,164546,623437069,-30611734
깨끗한나라(주),004540,2019/12,2390,0,0,-1.17,-0.66,-7.13,-4.03,-0.3,-0.17,10.15,-6.49,527190233,-10343164,79599780,78966,593789315,3975847
깨끗한나라(주),004540,2020/12,4310,6.25,2.31,1.11,0.41,3.73,1.37,0.38,0.14,4.67,19.85,550924161,36024782,79721663,417067,590215967,50530813
깨끗한나라(주),004540,2021/12,4095,57.09,22.71,1.63,0.65,12.89,5.13,0.61,0.24,9.18,2.86,583504193,6125990,82960036,350352,576690546,11431714
깨끗한나라(주),004540,2022/12,2800,0,0,0.88,0.47,0,0,0.32,0.17,11.58,-2.54,644082825,-5687464,79661954,407960,605922228,2168233
남광토건(주),001260,2017/12,6030,71.48,34.01,2.93,1.39,90.63,43.12,1.05,0.5,17.2,4.05,166279837,1700256,8333661,321665,115611173,1829223
남광토건(주),001260,2018/12,11900,66.19,10.26,7.97,1.24,75.66,11.73,2.41,0.37,7.62,12.37,148770418,5715675,13663450,431597,157172931,11141645
남광토건(주),001260,2019/12,11300,51.12,24.16,3.85,1.82,0,0,0.84,0.4,16.44,7.58,202430435,3863897,17614209,103275,236179654,4821012
남광토건(주),001260,2020/12,13400,11.93,4.36,2.54,0.93,4.3,1.57,0.69,0.25,5.77,23.09,203882591,13761611,18864930,58550,237961500,15215335
남광토건(주),001260,2021/12,13900,8.89,4.94,2.24,1.24,0,0,0.54,0.3,5.03,28.15,273842120,21679417,20284341,50400,356740020,20804648
남광토건(주),001260,2022/12,8780,8.03,4.07,1.47,0.75,5.77,2.92,0.34,0.17,3.69,19.85,345786655,19332576,24219726,31000,450379452,11115820
남양유업(주),003920,2017/12,697000,186.19,122.91,0.97,0.64,101.31,66.87,0.74,0.49,13.81,0.52,1024257068,4595370,296196103,0,1157333564,1152671
남양유업(주),003920,2018/12,624000,71.02,56.35,0.74,0.58,16.69,13.24,0.61,0.48,9.99,1.03,1045543474,9126481,259564706,0,1070693438,6452007
남양유업(주),003920,2019/12,439500,32.79,20.31,0.68,0.42,0,0,0.58,0.36,8.19,2.03,1118753128,18114643,243922656,0,1018263416,-158457
남양유업(주),003920,2020/12,285000,0,0,0.48,0.27,0,0,0.42,0.24,0,-5.71,1061495839,-50024501,242912149,0,936004918,-72304271
남양유업(주),003920,2021/12,407000,0,0,0.91,0.32,18.72,6.47,0.77,0.27,0,-7.14,999213819,-59112833,223708181,0,939637148,-73454600
남양유업(주),003920,2022/12,489000,0,0,0.61,0.43,0,0,0.47,0.33,0,-9.58,965477171,-73642452,232034499,0,946340222,-79683941
남해화학(주),025860,2017/12,10700,20.81,15.21,1.34,0.98,17.88,13.07,0.5,0.36,10.36,6.56,556938054,26852169,78435056,0,1122362878,28494999
남해화학(주),025860,2018/12,11500,134.75,54.79,2.67,1.09,140.84,57.27,0.91,0.37,19.08,1.97,547908234,8350364,87418231,0,1242735386,17001087
남해화학(주),025860,2019/12,8160,47.69,24.34,1.78,0.91,16.89,8.62,0.64,0.33,13.68,3.74,581138671,16040768,92255205,0,1187201231,15330703
남해화학(주),025860,2020/12,8210,19.74,8.93,1.1,0.5,9.42,4.26,0.49,0.22,9.53,5.65,589444547,25044474,90327277,0,1009845248,26391594
남해화학(주),025860,2021/12,10500,37.61,18.87,1.76,0.88,0,0,0.56,0.28,15.85,4.71,714905509,21664020,100373279,0,1451884407,20490699
남해화학(주),025860,2022/12,8510,17.85,8.39,1.69,0.79,0,0,0.39,0.18,7.22,9.66,883470621,47307536,110530988,0,2169565871,63633740
네이버(주),035420,2017/12,870000,37.84,27.82,8.35,6.14,35.26,25.93,10.97,8.06,23.41,25.57,5342354582,849412353,1752423852,0,2930661325,1178237473
네이버(주),035420,2018/12,122000,35.69,3.81,7.19,0.77,32.78,3.5,9.29,0.99,15.36,21.21,5928592453,900422760,2195465089,0,3459014043,1263548953
네이버(주),035420,2019/12,186500,28.66,16.07,5.76,3.23,22.39,12.55,8.03,4.5,21.12,21.66,6671587334,1092524543,2506201301,0,3900013296,1393811994
네이버(주),035420,2020/12,292500,47.78,18.59,7.98,3.11,44.43,17.29,13.86,5.39,32.07,18.71,8823550534,1196924544,2685815581,0,4126629313,1440813732
네이버(주),035420,2021/12,378500,50.09,30.76,8.3,5.1,55.92,34.33,15.22,9.34,39.16,18.38,12962420566,1524755010,3459938514,0,5018667294,1558728780
네이버(주),035420,2022/12,177500,57.23,23.28,6.39,2.6,43.06,17.52,11.34,4.61,18.83,11.39,13903842854,1092157608,3958791474,0,5512586322,1553794848
넥센타이어(주),002350,2017/12,11800,13.16,10.22,1.23,0.95,7.15,5.55,1,0.78,6.21,9.73,2292876138,117313465,324760187,57059901,1537843988,152775800
넥센타이어(주),002350,2018/12,9170,9.6,5.6,0.98,0.57,6.11,3.56,0.85,0.5,4.9,10.48,2519363378,140477014,247281328,57715599,1582971504,181493991
넥센타이어(주),002350,2019/12,9130,8.38,5.81,0.77,0.53,4.44,3.08,0.72,0.5,4.55,9.45,2644615300,139190135,263198023,69544613,1620923826,183929155
넥센타이어(주),002350,2020/12,6190,33.02,13.88,0.61,0.26,5.29,2.22,0.78,0.33,6.94,1.84,2681863928,28640879,249219089,67786678,1208579891,41465002
넥센타이어(주),002350,2021/12,6820,0,0,0.77,0.41,9.29,4.86,0.84,0.44,17.78,-1.3,2826255916,-20482376,275585465,74444183,1414959477,-44860478
넥센타이어(주),002350,2022/12,6120,0,0,0.57,0.35,0,0,0.42,0.26,34.73,-2.52,3128454464,-39307282,292550526,79629703,2076642397,-68988397
넷마블(주),251270,2017/12,188500,185.93,114.81,3.71,2.29,81.78,50.5,9.51,5.87,77.13,2.97,4811061974,85386831,1500889358,62854,1668776658,167887300
넷마블(주),251270,2018/12,111500,378.78,179.08,3.89,1.84,236.37,111.75,14.02,6.63,98,0.99,4576377600,42944131,1099853789,59300,1159865513,60011724
넷마블(주),251270,2019/12,92400,420.66,254.53,2.88,1.74,83.61,50.59,9.43,5.71,60.86,0.66,4511543913,28066555,1171591291,34325,1251836230,80244939
넷마블(주),251270,2020/12,131500,169.64,66.36,3.51,1.37,121.58,47.56,12.73,4.98,95.13,2.22,6514109533,103419586,1280568989,25095,1378429475,97860486
넷마블(주),251270,2021/12,125000,29.59,21.95,2.34,1.73,23.08,17.12,9.83,7.29,143.71,8.1,9115218197,438492010,1274216059,82282,1319595715,45379656
넷마블(주),251270,2022/12,60400,0,0,2.36,0.76,0,0,11.7,3.74,396.04,-10.14,7396298814,-533768304,975811757,67020,962604794,-13206963
다스코(주),058730,2017/12,6570,7.01,4.69,1.14,0.77,0,0,0.58,0.39,5.38,16.58,225818139,18631925,29155211,706697,223311391,21047022
다스코(주),058730,2018/12,8190,11.9,4.52,1.82,0.69,8.51,3.23,0.89,0.34,6.28,14.59,212293504,18050041,21446054,901430,240254463,19320102
다스코(주),058730,2019/12,6960,63.59,30.52,1.34,0.64,14.61,7.01,0.73,0.35,16.43,1.98,214790061,2482284,27163232,986019,214770746,3350855
다스코(주),058730,2020/12,5020,0,0,0.98,0.51,10.51,5.45,0.56,0.29,0,-6.67,240138998,-8054706,20569220,850064,195878325,-6860957
다스코(주),058730,2021/12,4875,0,0,1.08,0.62,0,0,0.48,0.28,42.7,-4.37,271523507,-5187181,25709663,496907,255230457,-1991507
다스코(주),058730,2022/12,4550,52.44,27.8,1.16,0.62,19.1,10.13,0.6,0.32,9.05,2.3,314521779,2968825,27030557,1137971,261643432,10392347
대덕전자(주),353200,2020/12,12600,,,,,,,,,,,797350352,-11486946,26572456,470708,614383246,11929625
대덕전자(주),353200,2021/12,24900,18.96,8.79,1.98,0.92,6.51,3.02,1.32,0.61,7,10.03,946516026,69137661,43691959,256392,993659136,74438125
대덕전자(주),353200,2022/12,18900,9.86,5.41,2.13,1.17,6.17,3.39,1.34,0.74,2.59,23.06,1192389505,178175789,62607739,325805,1308957186,233527717
대림비앤코(주),005750,2017/12,6380,24.4,14.33,1.09,0.64,18.85,11.07,0.78,0.46,7.95,4.44,287399785,7037660,29678470,451760,218856107,15822805
대림비앤코(주),005750,2018/12,4565,25.34,12.28,0.77,0.37,6.95,3.37,0.5,0.24,8.46,2.93,301509879,4704080,37521474,475766,238215856,10646299
대림비앤코(주),005750,2019/12,4175,29.94,18.43,0.62,0.38,34.78,21.41,0.41,0.25,9.8,1.98,309384525,3179175,42782833,679632,234711849,5233021
대림비앤코(주),005750,2020/12,6370,0,0,0.73,0.22,4.19,1.25,0.48,0.14,16.34,-1.26,325621192,-2011569,43843281,870868,230292155,1407218
대림비앤코(주),005750,2021/12,7360,138.02,69.73,1.15,0.58,0,0,0.67,0.34,16.79,0.8,326208504,1262343,46049966,856613,259516086,3261698
대림비앤코(주),005750,2022/12,3770,0,0,0.91,0.39,19.1,8.17,0.55,0.24,13.2,-0.45,337188931,-714129,39875186,845955,252286382,1585571
대림통상(주),006570,2017/12,5500,0,0,0.85,0.63,44.06,32.75,0.56,0.41,24.86,-3.02,225994754,-3828692,25243309,246948,183331404,2207939
대림통상(주),006570,2018/12,4180,0,0,0.74,0.46,0,0,0.46,0.29,33.77,-1.26,195263948,-1526378,22770000,205213,184186211,30671
대림통상(주),006570,2019/12,4120,0,0,0.71,0.57,0,0,0.44,0.35,0,-11.16,176394259,-12491584,24517010,251212,161928026,-4113192
대림통상(주),006570,2020/12,3975,0,0,0.89,0.44,12.3,6.04,0.56,0.28,0,-17.59,154247721,-16594945,29606656,311900,132462556,-12333847
대림통상(주),006570,2021/12,3525,0,0,1.24,0.53,0,0,0.85,0.36,53.73,-1,155564413,-848423,18933974,331684,122388225,387177
대림통상(주),006570,2022/12,3570,40.64,27.09,0.83,0.55,10.74,7.16,0.55,0.36,16.04,2.03,162511829,1736519,17911163,326969,129033856,3967185
대상(주),001680,2017/12,27550,19.17,14.07,1.26,0.93,8.36,6.14,0.48,0.35,9.35,6.44,1894468926,54779760,541274234,23169000,2190129354,103140644
대상(주),001680,2018/12,25050,13.8,10.01,1.21,0.87,10.51,7.62,0.48,0.35,7.75,8.68,1830365152,77362714,492488395,25178000,2235924263,110583406
대상(주),001680,2019/12,23200,9.54,6.43,1.13,0.76,8.35,5.63,0.45,0.3,8.09,11.92,2207996552,114753404,531568415,26092000,2457055173,103421851
대상(주),001680,2020/12,26050,9.48,4.11,1.06,0.46,9.82,4.26,0.42,0.18,6.02,11.07,2329225496,115152308,582498195,25746000,2604922342,135541301
대상(주),001680,2021/12,23300,8.04,5.45,0.97,0.66,22.94,15.56,0.39,0.27,5.86,12.26,2627406794,140010138,626235915,28381000,2875271858,129061946
